name,email,product,balance_due,country,add_card
Edward Young,edward.young@icloud.com,iron,9.98,AU,yes
Stephanie Turner,stephanie.turner@gmail.com,iron,9.98,AU,yes
Ferdinando Antonucci,ferdinando.antonucci@yandex.com,iron,9.98,IT,yes
Christina Davis,christina.davis@yahoo.com,iron,9.98,CA,yes
Sylvie Maillot,sylvie.maillot@yahoo.com,bronze,19.98,FR,yes
Puk van Allemanië,puk.van.allemanie@yandex.com,silver,49.98,NL,yes
Sophie Roskoth,sophie.roskoth@icloud.com,bronze,19.98,DE,no
Swetlana Schmidt,swetlana.schmidt@hotmail.com,gold,79.98,DE,yes
Friedrich Ritter,friedrich.ritter@icloud.com,iron,9.98,DE,yes
Michelle Goncalves,michelle.goncalves@gmail.com,iron,9.98,FR,yes
Fernando Murillo,fernando.murillo@gmail.com,iron,9.98,ES,yes
Eloy Bilbao,eloy.bilbao@hotmail.com,iron,9.98,CR,yes
Justina Gorlitz,justina.gorlitz@icloud.com,iron,9.98,DE,yes
Hinrich Zorbach,hinrich.zorbach@yandex.com,silver,49.98,DE,yes
Antonino Morandini,antonino.morandini@icloud.com,iron,9.98,IT,no
Tina Ferrabosco,tina.ferrabosco@yahoo.com,iron,9.98,IT,yes
Adriana Einaudi,adriana.einaudi@gmail.com,iron,9.98,IT,yes
Amanda Brown,amanda.brown@yahoo.com,iron,9.98,AU,yes
Sergius Fieramosca,sergius.fieramosca@yahoo.com,iron,9.98,IT,yes
Rico Pina,rico.pina@icloud.com,bronze,19.98,ES,yes
Amparo Juárez,amparo.juarez@hotmail.com,bronze,29.97,AR,yes
Josefina Cintrón,jcintron4570@icloud.com,gold,119.97,MX,yes
Charles Barry,charles.barry@gmail.com,bronze,19.98,AU,no
Edmund Barkholz,edmund.barkholz@yahoo.com,iron,9.98,DE,yes
Anastasia Sanabria,anastasia.sanabria@hotmail.com,iron,9.98,ES,yes
Febe Melero,febe.melero@hotmail.com,iron,9.98,PA,no
Juliette Langlois,juliette.langlois@yandex.com,iron,9.98,FR,yes
Ize Room,ize.room@hotmail.com,iron,9.98,NL,yes
Alex Fernandes,alex.fernandes@gmail.com,bronze,19.98,FR,yes
Steven Walsh,steven.walsh@outlook.com,bronze,29.97,US,yes
Arthur Gautier,nightfalcon4795@yahoo.com,silver,74.97,FR,yes
Christopher Molina,zetaone4827@hotmail.com,bronze,29.97,DK,no
Romy van der Meer,romy.van.der.meer@hotmail.com,iron,9.98,NL,yes
Élisabeth Giraud,elisabeth.giraud@yahoo.com,iron,9.98,FR,yes
Diego Toledo,diego.toledo@icloud.com,iron,9.98,MX,yes
Gioacchino Iannelli,gioacchino.iannelli@protonmail.com,iron,9.98,IT,yes
Pasquale Kostolzin,pasquale.kostolzin@gmail.com,iron,9.98,DE,yes
Débora Granado,debora.granado@yahoo.com,gold,79.98,MX,yes
Cassandra Casale,cassandra.casale@hotmail.com,iron,9.98,IT,yes
Sören Bruder,soren.bruder@protonmail.com,iron,9.98,DE,no
Joey Pauwels,joey.pauwels@gmail.com,iron,9.98,NL,yes
Leonardo Rosa,leonardo.rosa@yahoo.com,iron,9.98,PA,yes
Ryan Khan,ryan.khan@yahoo.com,silver,49.98,GB,yes
Eva Knudsen,eknudsen7353@hotmail.com,bronze,29.97,NO,no
Jayson Bloemendaal,jayson.bloemendaal@gmail.com,silver,74.97,NL,yes
Daniel Hernandez,daniel.hernandez@yahoo.com,iron,9.98,CA,yes
Claudia Steinberg,claudia.steinberg@icloud.com,iron,9.98,DE,yes
Roger Richardson,roger.richardson@hotmail.com,bronze,19.98,AU,yes
Alan Richards,alan.richards@protonmail.com,iron,9.98,GB,yes
Manon Gay,manon.gay@yandex.com,iron,9.98,FR,no
George Hahn,george.hahn@gmail.com,bronze,19.98,US,no
Joaquín Francisco,joaquin.francisco@hotmail.com,silver,49.98,CR,yes
Mirco Scarlatti,mirco.scarlatti@yahoo.com,iron,9.98,IT,no
Aurélie David,aurelie.david@protonmail.com,iron,9.98,FR,yes
Aurelio Dueñas,aurelio.duenas@icloud.com,bronze,19.98,MX,yes
Veronica Montoya,lunarwave8208@outlook.com,gold,119.97,CA,yes
Hugo Uribe,hugo.uribe@hotmail.com,iron,9.98,GT,no
Ashley Becker,ashley.becker@protonmail.com,silver,49.98,AU,yes
Henri Fontaine,henri.fontaine@icloud.com,iron,9.98,FR,yes
Timothée Bonnet,timothee.bonnet@protonmail.com,iron,9.98,FR,no
Marino Higueras,marino.higueras@icloud.com,bronze,19.98,GT,no
Barbara Fiebig,barbara.fiebig@yahoo.com,iron,9.98,DE,yes
Aynur Etzler,aynur.etzler@hotmail.com,bronze,19.98,DE,yes
Amin Evers,amin.evers@protonmail.com,bronze,19.98,NL,no
Patricia Franco,patricia.franco@protonmail.com,iron,9.98,ES,no
Maggie Guillaume,maggie.guillaume@protonmail.com,iron,9.98,FR,yes
Siegfried Fiebig,siegfried.fiebig@hotmail.com,bronze,19.98,DE,yes
Robert Fischer,robert.fischer@icloud.com,iron,9.98,FR,no
Hidde van Gelder,hidde.van.gelder@yahoo.com,iron,9.98,NL,no
Ingeborg Jørgensen,ijrgensen760@outlook.com,silver,74.97,NO,yes
Ruth Haugen,rhaugen2527@icloud.com,bronze,29.97,NO,yes
Dolores Solís,dolores.solis@yandex.com,iron,9.98,CR,yes
Adam Wilson,adam.wilson@gmail.com,silver,49.98,GB,yes
Matthew Thomas,matthew.thomas@gmail.com,iron,9.98,US,yes
Pippa Lieshout,pippa.lieshout@yandex.com,bronze,19.98,NL,yes
Paul Evrard,paul.evrard@icloud.com,iron,9.98,FR,yes
Rosina Randazzo,rosina.randazzo@yandex.com,iron,9.98,IT,yes
Fito Suárez,fito.suarez@protonmail.com,iron,9.98,PA,yes
Inmaculada Solera,inmaculada.solera@icloud.com,iron,9.98,CR,yes
Concetta Grifeo,concetta.grifeo@yahoo.com,silver,49.98,IT,yes
Joe Fritz,joe.fritz@icloud.com,bronze,29.97,AU,yes
Berit Sæther,berit.sther@gmail.com,silver,74.97,NO,yes
Joseph Rich,joseph.rich@gmail.com,silver,74.97,CA,no
Jeffrey Eaton,jeffrey.eaton@hotmail.com,bronze,29.97,NZ,yes
James Reyes,james.reyes@gmail.com,silver,49.98,CA,yes
Carmen Cáceres,carmen.caceres@yahoo.com,bronze,19.98,PA,yes
María José Carrero,maria.jose.carrero@icloud.com,bronze,19.98,MX,yes
Ayten Weinhold,ayten.weinhold@hotmail.com,bronze,19.98,DE,yes
Louis Klein,louis.klein@icloud.com,iron,9.98,FR,yes
Walfried Hörle,walfried.horle@protonmail.com,bronze,19.98,DE,no
Hans-Michael Salz,hans-michael.salz@protonmail.com,iron,9.98,DE,yes
Aaliyah van Haeften,aaliyah.van.haeften@icloud.com,iron,9.98,NL,yes
Georgina Alvarado,georgina.alvarado@gmail.com,iron,9.98,MX,yes
Paul Freeman,paul.freeman@gmail.com,iron,9.98,NZ,yes
Jessica Newton,jnewton5980@yahoo.com,silver,74.97,US,yes
Lisa Osborne,losborne9706@yahoo.com,bronze,29.97,AU,no
Nacio Bejarano,nacio.bejarano@icloud.com,bronze,29.97,AR,yes
Costantino Cilea,costantino.cilea@hotmail.com,iron,9.98,IT,yes
Lydia Levine,lydia.levine@yandex.com,iron,9.98,AU,yes
Tristán Morcillo,tristan.morcillo@gmail.com,bronze,19.98,CR,yes
Nicholas Harvey,nicholas.harvey@icloud.com,iron,9.98,US,yes
José Mari Arjona,jose.mari.arjona@protonmail.com,bronze,19.98,ES,yes
Lauretta Strangio,lauretta.strangio@yahoo.com,iron,9.98,IT,yes
James Crawford,james.crawford@yahoo.com,iron,9.98,AU,no
Olivie Gomez,olivie.gomez@gmail.com,iron,9.98,FR,yes
Imelda Botta,imelda.botta@gmail.com,bronze,19.98,IT,yes
Tamara Gimenez,tamara.gimenez@hotmail.com,iron,9.98,CR,yes
Reyes Carranza,reyes.carranza@yahoo.com,bronze,19.98,ES,yes
Milo Blonk,milo.blonk@protonmail.com,iron,9.98,NL,no
Kimberly Willis,kwillis8513@hotmail.com,bronze,29.97,AU,yes
Donald Walker,donald.walker@hotmail.com,bronze,19.98,GB,yes
Anne Richards,anne.richards@icloud.com,iron,9.98,NZ,yes
Baudelio Bustos,baudelio.bustos@hotmail.com,iron,9.98,CR,yes
Halina Trapp,halina.trapp@yahoo.com,iron,9.98,DE,yes
Christopher Sixtus,christopher.sixtus@protonmail.com,iron,9.98,NZ,yes
Francisco Jose Feliu,francisco.jose.feliu@protonmail.com,bronze,19.98,ES,yes
Matthew Aldridge,matthew.aldridge@yahoo.com,iron,9.98,NZ,no
Wilfredo Hervás,wilfredo.hervas@yandex.com,bronze,19.98,CR,yes
Vajèn Lensen,vajen.lensen@protonmail.com,gold,79.98,NL,yes
Gregory Underwood,gregory.underwood@hotmail.com,iron,9.98,US,yes
Stewart Sullivan,stewart.sullivan@protonmail.com,iron,9.98,GB,no
Maja Wolfsdr,maja.wolfsdr@gmail.com,gold,79.98,NL,yes
Kathryn Kerr,kathryn.kerr@hotmail.com,bronze,19.98,GB,yes
Julia Wagenknecht,julia.wagenknecht@yandex.com,iron,9.98,DE,yes
Gabriel Duhamel,gabriel.duhamel@gmail.com,gold,79.98,FR,no
Colleen Thomas,colleen.thomas@gmail.com,iron,9.98,AU,yes
Gregory Morton,gmorton603@gmail.com,bronze,29.97,NZ,yes
Mamen Martín,sparkbyte4796@outlook.com,bronze,29.97,AR,yes
Roy Lie,rlie6915@hotmail.com,bronze,29.97,NO,yes
Alida Dippel,adippel6243@yahoo.com,silver,74.97,DE,yes
Claude Bourdon,claude.bourdon@icloud.com,silver,49.98,FR,no
Suzanne Jähn,suzanne.jahn@icloud.com,iron,9.98,DE,yes
Gerdi Flantz,gerdi.flantz@icloud.com,iron,9.98,DE,no
Mary Robertson,mary.robertson@gmail.com,iron,9.98,AU,no
Aníbal Díez,anibal.diez@yahoo.com,iron,9.98,GT,no
Felisa Robledo,felisa.robledo@gmail.com,iron,9.98,GT,yes
Armando Canevascini,armando.canevascini@protonmail.com,iron,9.98,IT,yes
Nina van der Ploeg,nina.van.der.ploeg@hotmail.com,iron,9.98,NL,no
Mathilde Tessier,mathilde.tessier@protonmail.com,iron,9.98,FR,no
Chantal Lucas,clucas5826@icloud.com,silver,74.97,FR,yes
Larissa Ribeiro,lribeiro1052@gmail.com,bronze,29.97,BR,yes
Miriam Meenaghan,mmeenaghan9576@icloud.com,bronze,29.97,IE,yes
Jason Vargas,jvargas4276@yahoo.com,gold,119.97,US,no
John Larson,john.larson@yandex.com,iron,9.98,US,yes
Sven Möchlichen,sven.mochlichen@protonmail.com,iron,9.98,DE,yes
Olimpia Ávila,olimpia.avila@gmail.com,iron,9.98,ES,no
Michael Wheeler,michael.wheeler@yandex.com,silver,49.98,AU,no
Morena Cuomo,morena.cuomo@gmail.com,iron,9.98,IT,yes
Joshua Bradley,joshua.bradley@icloud.com,iron,9.98,GB,yes
Marie-Louise Freudenberger,marie-louise.freudenberger@hotmail.com,iron,9.98,DE,yes
Hildegunde Knappe,hildegunde.knappe@hotmail.com,bronze,29.97,DE,yes
Kjetil Birkeland,kbirkeland1981@gmail.com,silver,74.97,NO,yes
Lindsay Olsen,lindsay.olsen@outlook.com,bronze,29.97,AU,yes
Lennart Alm,lalm9179@gmail.com,bronze,29.97,SE,yes
Sam van Kempen,sam.van.kempen@gmail.com,bronze,19.98,NL,no
Lazzaro Valmarana,lazzaro.valmarana@icloud.com,bronze,19.98,IT,yes
Yuridia Archuleta,yuridia.archuleta@icloud.com,iron,9.98,MX,yes
Juan Carlos Priego,juan.carlos.priego@yahoo.com,iron,9.98,GT,no
Claire Schmitt,claire.schmitt@yandex.com,iron,9.98,FR,no
Fabiënne van Dillen,fabienne.van.dillen@gmail.com,gold,79.98,NL,no
Guy Hubert,guy.hubert@yahoo.com,iron,9.98,FR,yes
Harrison Kendall,harrison.kendall@hotmail.com,bronze,29.97,NZ,yes
Antoine Verdier,antoine.verdier@protonmail.com,bronze,19.98,FR,yes
Anna-Luise Patberg,anna-luise.patberg@yahoo.com,bronze,19.98,DE,no
Iolanda Sokolov,iolanda.sokolov@yandex.com,silver,49.98,IT,yes
Fidela Garcés,fidela.garces@protonmail.com,iron,9.98,GT,yes
Marissa Gonzalez,marissa.gonzalez@icloud.com,iron,9.98,AU,yes
Rodrigo Carvajal,rodrigo.carvajal@hotmail.com,iron,9.98,MX,yes
Fanny Ortuño,fanny.ortuno@yandex.com,bronze,19.98,CR,yes
Michelle Burns,michelle.burns@yandex.com,silver,49.98,US,yes
Veronique Weller,veronique.weller@yahoo.com,iron,9.98,DE,no
Gabino Narváez,gabino.narvaez@icloud.com,iron,9.98,GT,yes
Andrés Cortés,andres.cortes@yahoo.com,iron,9.98,MX,yes
Martín Maya,martin.maya@hotmail.com,iron,9.98,MX,yes
Anna Reyes,anna.reyes@hotmail.com,iron,9.98,US,yes
Jérôme Rocher,jerome.rocher@gmail.com,bronze,19.98,FR,yes
Cheryl Becker,cheryl.becker@icloud.com,iron,9.98,CA,yes
Kristie Hess,kristie.hess@icloud.com,bronze,19.98,AU,yes
Reynaldo Miralles,reynaldo.miralles@protonmail.com,iron,9.98,CR,no
Jenny Menéndez,jmenendez2079@yahoo.com,silver,74.97,ES,yes
Erik Hethur,erik.hethur@gmail.com,iron,9.98,DE,yes
Marie-Therese Holzapfel,marie-therese.holzapfel@gmail.com,bronze,19.98,DE,yes
Joost Wunderink,joost.wunderink@hotmail.com,iron,9.98,NL,yes
Alexandre Picard,alexandre.picard@hotmail.com,iron,9.98,FR,yes
Plácido Samper,placido.samper@yahoo.com,iron,9.98,GT,yes
Astrid Samson,astrid.samson@icloud.com,bronze,19.98,FR,yes
Kayla Bush,kayla.bush@icloud.com,iron,9.98,CA,yes
Veronica Lachmann,veronica.lachmann@protonmail.com,iron,9.98,DE,yes
Allegra Rossi,allegra.rossi@icloud.com,bronze,19.98,IT,yes
Gerardo Abella,gerardo.abella@protonmail.com,iron,9.98,ES,yes
Franco Serlupi,franco.serlupi@protonmail.com,iron,9.98,IT,yes
Chiara Adinolfi,chiara.adinolfi@gmail.com,iron,9.98,IT,yes
Ian Brown,ian.brown@hotmail.com,iron,9.98,AU,yes
Kike Comas,kike.comas@icloud.com,iron,9.98,ES,no
Anna Hurst,ahurst578@icloud.com,bronze,29.97,AU,no
Vincent Bigot,vbigot5225@gmail.com,bronze,29.97,FR,yes
Patricia Vallée,patricia.vallee@yandex.com,bronze,19.98,FR,no
Faye Carnotte,faye.carnotte@yahoo.com,iron,9.98,NL,yes
Vinicio Sastre,vinicio.sastre@gmail.com,bronze,19.98,ES,yes
Soledad Alemany,soledad.alemany@gmail.com,gold,79.98,GT,no
Timothy Bryant,timothy.bryant@protonmail.com,iron,9.98,CA,yes
Ronald Barrett,ronald.barrett@yahoo.com,iron,9.98,CA,yes
Darren Ramirez,darren.ramirez@gmail.com,iron,9.98,AU,no
Amadeo Vitturi,amadeo.vitturi@yandex.com,bronze,19.98,IT,yes
Erling Thorsen,erling.thorsen@yahoo.com,bronze,29.97,NO,yes
Iván Baños,ivan.banos@gmail.com,silver,49.98,PA,yes
Wera Tschentscher,wera.tschentscher@yandex.com,bronze,19.98,DE,yes
Meinhard Eckbauer,meinhard.eckbauer@hotmail.com,bronze,19.98,DE,yes
Ingelore Trub,ingelore.trub@hotmail.com,iron,9.98,DE,yes
Ibán Vera,iban.vera@yandex.com,bronze,19.98,ES,yes
Rémy Mary,remy.mary@icloud.com,bronze,19.98,FR,yes
Rodolfo Turchi,rodolfo.turchi@yandex.com,gold,79.98,IT,yes
Rosa María Grau,rosa.maria.grau@yandex.com,bronze,19.98,CR,yes
Cosimo Jähn,cjahn4280@yahoo.com,gold,119.97,DE,yes
Phillip Johnson,phillip.johnson@hotmail.com,iron,9.98,AU,yes
Remo Etzold,remo.etzold@gmail.com,gold,79.98,DE,yes
Emiliana Corbacho,emiliana.corbacho@icloud.com,silver,49.98,GT,no
Luisa Villagómez,luisa.villagomez@yandex.com,iron,9.98,MX,no
Sylvie Laurent,sylvie.laurent@yandex.com,bronze,19.98,FR,yes
Mirta Ávila,mirta.avila@hotmail.com,iron,9.98,PA,yes
Nicolas Rodrigues,nicolas.rodrigues@icloud.com,silver,74.97,BR,no
Aya Marchal,aya.marchal@yandex.com,iron,9.98,NL,yes
Georgia Pearce,georgia.pearce@yahoo.com,iron,9.98,GB,no
Graciana Ojeda,graciana.ojeda@icloud.com,bronze,19.98,PA,no
Gretel Hübel,gretel.hubel@icloud.com,bronze,19.98,DE,yes
Severino Renier,severino.renier@hotmail.com,iron,9.98,IT,yes
Giacomo Ariosto,giacomo.ariosto@protonmail.com,bronze,19.98,IT,yes
Susana Escalante,susana.escalante@gmail.com,iron,9.98,MX,yes
Luc Mendès,luc.mendes@hotmail.com,bronze,19.98,FR,yes
Raimondo Riccati,raimondo.riccati@protonmail.com,iron,9.98,IT,yes
Karola Rosenow,karola.rosenow@hotmail.com,iron,9.98,DE,yes
Abigail Anderson,abigail.anderson@icloud.com,iron,9.98,CA,yes
Thibaut Grégoire,thibaut.gregoire@yandex.com,iron,9.98,FR,yes
Zacharie Guyot,zacharie.guyot@yandex.com,bronze,19.98,FR,yes
Benita Bolnbach,benita.bolnbach@protonmail.com,iron,9.98,DE,yes
Sean Brown,sean.brown@hotmail.com,iron,9.98,US,yes
Naomi Bos,naomi.bos@yahoo.com,iron,9.98,NL,yes
Gretel Preiß,gretel.prei@protonmail.com,iron,9.98,DE,yes
Bárbara Campos,bcampos7478@gmail.com,gold,119.97,BR,yes
Roberta Rossi,rrossi9198@icloud.com,bronze,29.97,IT,no
Eliana Ziani,eliana.ziani@yahoo.com,bronze,19.98,IT,yes
Andrew Garner,andrew.garner@icloud.com,iron,9.98,GB,yes
Laurence Allard,laurence.allard@yandex.com,iron,9.98,FR,yes
Rocío Carvajal,rocio.carvajal@hotmail.com,iron,9.98,MX,yes
Dora Camacho,dora.camacho@yahoo.com,iron,9.98,GT,yes
Alexander Lucas,alexander.lucas@gmail.com,gold,79.98,NZ,yes
Sergio Palmer,sergio.palmer@gmail.com,iron,9.98,PA,yes
Lynn Wade,lynn.wade@icloud.com,silver,49.98,GB,yes
Kirsty Wheeler,kirsty.wheeler@gmail.com,bronze,19.98,GB,yes
Diamond Brown,dbrown8536@yahoo.com,bronze,19.98,DK,yes
Kristoffer Haugen,khaugen4931@hotmail.com,bronze,19.98,NO,yes
Karen Peters,karen.peters@hotmail.com,silver,49.98,CA,yes
Pascual Casanova,pascual.casanova@yahoo.com,bronze,19.98,GT,yes
Jose Luis Peralta,jose.luis.peralta@yandex.com,iron,9.98,PA,no
Cristal Ruiz,cristal.ruiz@yandex.com,bronze,19.98,MX,yes
Jordy Huijs,jordy.huijs@icloud.com,iron,9.98,NL,yes
Alexandra Coll,alexandra.coll@yandex.com,iron,9.98,CR,yes
Riccardo Pavarotti,riccardo.pavarotti@icloud.com,silver,49.98,IT,yes
Rolf Holmqvist,rolf.holmqvist@gmail.com,gold,79.98,SE,no
Megan Heribert van Laon,mheribertvanlaon712@yahoo.com,gold,79.98,NL,yes
Cillian McGeehan,cillian.mcgeehan@yahoo.com,bronze,19.98,IE,yes
Anouk Tamsma,anouk.tamsma@yandex.com,iron,9.98,NL,yes
Roberto Fuentes,roberto.fuentes@hotmail.com,iron,9.98,US,yes
Kazim Schweitzer,kazim.schweitzer@gmail.com,gold,79.98,DE,yes
Caren Salz,caren.salz@yandex.com,iron,9.98,DE,yes
Maya Schmiedecke,maya.schmiedecke@hotmail.com,bronze,19.98,DE,yes
Carmina Puerta,carmina.puerta@icloud.com,iron,9.98,CR,yes
Matthijs Blees,matthijs.blees@yandex.com,iron,9.98,NL,yes
Édith Marty,edith.marty@icloud.com,silver,49.98,FR,yes
Honoré Blot,honore.blot@yandex.com,iron,9.98,FR,yes
Stella Gualandi,stella.gualandi@icloud.com,iron,9.98,IT,yes
Hanna Courtier,hanna.courtier@hotmail.com,silver,49.98,NL,yes
Camille Alves,camille.alves@yahoo.com,iron,9.98,FR,yes
Eugenio Garriga,eugenio.garriga@protonmail.com,bronze,19.98,PA,yes
Samantha Jacobs,samantha.jacobs@yahoo.com,bronze,19.98,AU,yes
Åse Lie,lunarwave8950@icloud.com,bronze,19.98,NO,yes
Janine Bermingham,janine.bermingham@yahoo.com,bronze,19.98,IE,yes
Seana McGlinchey,seana.mcglinchey@hotmail.com,silver,49.98,IE,yes
María Jesús Patiño,maria.jesus.patino@gmail.com,silver,49.98,PA,yes
Etta Holzapfel,etta.holzapfel@yandex.com,bronze,19.98,DE,no
Valeria Heintze,valeria.heintze@icloud.com,iron,9.98,DE,yes
Daniel Perry,daniel.perry@protonmail.com,iron,9.98,US,yes
Joëlle Karels,joelle.karels@hotmail.com,bronze,19.98,NL,yes
Ezio Muratori,ezio.muratori@yandex.com,iron,9.98,IT,no
Eamonn Barnes,ebarnes5769@gmail.com,gold,79.98,IE,yes
Arne Pettersson,apettersson9729@gmail.com,bronze,19.98,SE,yes
Cynthia Eaton,cynthia.eaton@gmail.com,bronze,19.98,DK,no
Cristian Guillén,cristian.guillen@yahoo.com,bronze,19.98,ES,yes
Seve Canet,seve.canet@yahoo.com,gold,79.98,PA,yes
Candelas Amigó,candelas.amigo@protonmail.com,iron,9.98,PA,yes
Otilia Castells,otilia.castells@protonmail.com,iron,9.98,GT,yes
Kenneth Johnson,kenneth.johnson@icloud.com,gold,79.98,AU,yes
Delfina Rincón,delfina.rincon@hotmail.com,iron,9.98,ES,no
Jasper Buijs,jasper.buijs@yahoo.com,bronze,19.98,NL,yes
Sterre Aelftrud van Wessex,sterre.aelftrud.van.wessex@icloud.com,gold,79.98,NL,yes
Aurelia Bauer,aurelia.bauer@yandex.com,bronze,19.98,DE,yes
Elif Duivenvoorden,elif.duivenvoorden@yandex.com,bronze,19.98,NL,yes
Zaira Ferrari,zaira.ferrari@hotmail.com,iron,9.98,IT,yes
Gisela Higueras,gisela.higueras@yahoo.com,silver,49.98,CR,yes
Hannah van de Biezenbos,hannah.vandebiezenbos@gmail.com,silver,49.98,NL,yes
Alan Davenport,adavenport4028@hotmail.com,bronze,19.98,US,yes
Darío Arco,dario.arco@gmail.com,bronze,19.98,ES,yes
Luis Haro,luis.haro@yahoo.com,iron,9.98,MX,yes
Abdul Huhn,abdul.huhn@protonmail.com,iron,9.98,DE,yes
François Alexandre,francois.alexandre@yahoo.com,iron,9.98,FR,yes
Manu Antúnez,manu.antunez@gmail.com,bronze,19.98,ES,yes
Marisol Rangel,marisol.rangel@protonmail.com,bronze,19.98,MX,yes
Chris Butselaar,chris.butselaar@yandex.com,iron,9.98,NL,no
Robert Roger,robert.roger@icloud.com,bronze,19.98,FR,yes
Noémi Gallet,noemi.gallet@protonmail.com,iron,9.98,FR,yes
Almudena Sanchez,almudena.sanchez@hotmail.com,iron,9.98,GT,no
Geoffrey Griffiths,geoffrey.griffiths@gmail.com,iron,9.98,GB,yes
Inès Aubry,ines.aubry@yandex.com,iron,9.98,FR,yes
Megan Huynh,megan.huynh@yahoo.com,iron,9.98,AU,no
Guiomar Castell,guiomar.castell@gmail.com,iron,9.98,PA,yes
Alain Robert,alain.robert@icloud.com,bronze,19.98,FR,yes
Néstor Bermejo,nestor.bermejo@icloud.com,bronze,19.98,PA,yes
Michelle Davidson,michelle.davidson@yandex.com,iron,9.98,NZ,no
Lauren Williams,lwilliams5088@hotmail.com,silver,49.98,DK,yes
Svein Moe,svein.moe@outlook.com,gold,79.98,NO,yes
Cassandra Jones,cjones8979@outlook.com,silver,49.98,AU,yes
Cristal Quesada,cristal.quesada@hotmail.com,iron,9.98,MX,yes
Angela Clifford,angela.clifford@yahoo.com,iron,9.98,NZ,yes
Gonzalo Rius,gonzalo.rius@gmail.com,bronze,19.98,ES,yes
Sébastien Clerc,sebastien.clerc@yandex.com,iron,9.98,FR,yes
Georges Pasquier,georges.pasquier@gmail.com,iron,9.98,FR,no
Nisa Aeije,nisa.aeije@protonmail.com,iron,9.98,NL,yes
Birgit Schmiedecke,birgit.schmiedecke@icloud.com,iron,9.98,DE,yes
Juul Wilmont,juul.wilmont@yahoo.com,silver,49.98,NL,yes
Aránzazu Romeu,aranzazu.romeu@yandex.com,iron,9.98,CR,yes
Nils Mattsson,nmattsson7455@icloud.com,bronze,19.98,SE,yes
Annetta Antonelli,annetta.antonelli@gmail.com,silver,49.98,IT,no
Tessa McKeogh,tmckeogh801@outlook.com,bronze,19.98,IE,yes
Loïs Prins,lois.prins@outlook.com,silver,49.98,NL,yes
Rachel Martin,rachel.martin@yahoo.com,silver,49.98,NZ,no
Erika Brown,erika.brown@gmail.com,silver,49.98,US,yes
Alejandra Casares,alejandra.casares@yandex.com,bronze,19.98,ES,no
Miriam Blanch,miriam.blanch@gmail.com,bronze,19.98,ES,no
James Smith,james.smith@hotmail.com,bronze,19.98,NZ,yes
Benjamin Boutin,benjamin.boutin@yandex.com,silver,49.98,FR,yes
Steven Beard,steven.beard@icloud.com,iron,9.98,US,yes
Renato Ariza,renato.ariza@yahoo.com,gold,79.98,ES,no
Thies Vogt,thies.vogt@protonmail.com,silver,49.98,DE,yes
Luc Hak,luc.hak@yandex.com,iron,9.98,NL,no
Heidrun Kobelt,heidrun.kobelt@yahoo.com,bronze,19.98,DE,yes
Osvaldo Mosquera,osvaldo.mosquera@icloud.com,iron,9.98,ES,yes
Ildefonso Bustamante,ildefonso.bustamante@hotmail.com,bronze,19.98,PA,no
Ashley Cruz,ashley.cruz@yahoo.com,bronze,19.98,US,no
Gabrielle Pierre,gabrielle.pierre@protonmail.com,iron,9.98,FR,yes
Margaret Collin,margaret.collin@icloud.com,iron,9.98,FR,no
Aziz Koch,aziz.koch@yandex.com,iron,9.98,DE,yes
Natalio Martín,natalio.martin@yahoo.com,bronze,19.98,GT,yes
Andrew Ford,zetaone3598@outlook.com,silver,49.98,AU,yes
Gema Santana,gema.santana@icloud.com,bronze,19.98,ES,yes
William Sandoval,william.sandoval@yahoo.com,bronze,19.98,CA,yes
Hunter Miller,hunter.miller@yahoo.com,iron,9.98,US,no
Robin Smart,robin.smart@yahoo.com,silver,49.98,GB,yes
Brad Jackson,brad.jackson@gmail.com,bronze,19.98,US,no
Etelvina Gaya,etelvina.gaya@hotmail.com,iron,9.98,GT,yes
Valentine Sanchez,valentine.sanchez@yahoo.com,iron,9.98,FR,yes
Ciro Pallarès,ciro.pallares@icloud.com,bronze,19.98,ES,yes
Charles Cordier,charles.cordier@gmail.com,bronze,19.98,FR,yes
Laurent Lefort,laurent.lefort@protonmail.com,iron,9.98,FR,no
José Carlos Sierra,jsierra3142@icloud.com,bronze,19.98,MX,no
Timothy Mitchell,tmitchell9370@gmail.com,silver,49.98,NZ,yes
Mees Kloppert,mees.kloppert@icloud.com,silver,49.98,NL,yes
Jeremy Miller,jeremy.miller@yahoo.com,bronze,19.98,CA,yes
Beatrice Monaco,beatrice.monaco@yandex.com,bronze,19.98,IT,yes
Amelia Kort,amelia.kort@gmail.com,iron,9.98,NL,yes
Maureen Thompson,maureen.thompson@yandex.com,bronze,19.98,GB,yes
Jesper Bos,jesper.bos@yahoo.com,iron,9.98,NL,yes
David Jones,david.jones@yahoo.com,bronze,19.98,NZ,yes
Marica Lübs,marica.lubs@yandex.com,iron,9.98,DE,yes
Karl-Dieter Johann,karl-dieter.johann@yahoo.com,iron,9.98,DE,yes
Dolores Sola,dolores.sola@protonmail.com,iron,9.98,PA,no
Mariano Meléndez,mariano.melendez@yandex.com,bronze,19.98,GT,no
Vitor Hugo Ramos,vitorhugo.ramos@icloud.com,bronze,19.98,BR,yes
Norma Killer,norma.killer@hotmail.com,silver,49.98,DE,yes
